Specimen ID,Data Source,Order,Family,Genus,Species,Voucher specimen,Specimen barcode,Collection date,Country of origin,Material sampled,No. of genes recovered,No. of bp recovered,Fasta file url
24489,GAP,Proteales,Proteaceae,Xylomelum,Xylomelum pyriforme,Peter H. Weston 3344 (NSW),NSW797629,,,,350,213156,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599552.Xylomelum_pyriforme.a353.fasta
24491,GAP,Proteales,Proteaceae,Alloxylon,Alloxylon flammeum,Peter H. Weston 3425 (NSW),NSW884303,,,,343,183057,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599523.Alloxylon_flammeum.a353.fasta
24493,GAP,Proteales,Proteaceae,Stenocarpus,Stenocarpus davallioides,Peter H. Weston 3426 (NSW),NSW884321,,,,348,194727,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599548.Stenocarpus_davallioides.a353.fasta
24495,GAP,Proteales,Proteaceae,Cenarrhenes,Cenarrhenes nitida,Peter H. Weston 3583 (NSW),NSW884695,,,,347,195702,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599532.Cenarrhenes_nitida.a353.fasta
24497,GAP,Proteales,Proteaceae,Agastachys,Agastachys odorata,Peter H. Weston 3584 (NSW),NSW884696,,,,342,175347,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599522.Agastachys_odorata.a353.fasta
24499,GAP,Proteales,Proteaceae,Bellendena,Bellendena montana,Peter H. Weston 3587 (NSW),NSW906927,,,,343,163710,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599526.Bellendena_montana.a353.fasta
24501,GAP,Proteales,Proteaceae,Megahertzia,Megahertzia amplexicaulis,Peter H. Weston 512 (NSW),NSW208231,,,,343,162915,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599540.Megahertzia_amplexicaulis.a353.fasta
24503,GAP,Proteales,Proteaceae,Franklandia,Franklandia fucifolia,Peter M. Olde 02/219 (NSW),NSW535216,,,,348,183402,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599536.Franklandia_fucifolia.a353.fasta
24505,GAP,Gentianales,Apocynaceae,Gunnessia,Gunnessia pepo,P.I. Forster 33939 (BRI),BRI AQ0786907,,,,351,192039,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599887.Gunnessia_pepo.a353.fasta
24507,GAP,Fabales,Surianaceae,Guilfoylia,Guilfoylia monostylis,P.I. Forster 38347 (BRI),BRI AQ0818160,,,,351,208401,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599853.Guilfoylia_monostylis.a353.fasta
24509,GAP,Lamiales,Oleaceae,Jasminum,Jasminum simplicifolium subsp. australiense,P.I. Forster 38570 (BRI),BRI AQ0818363,,,,351,209673,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599857.Jasminum_simplicifolium_subsp_australiense.a353.fasta
24511,GAP,Fabales,Surianaceae,Cadellia,Cadellia pentastylis,P.I. Forster 38673 (BRI),BRI AQ0818518,,,,350,214887,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599860.Cadellia_pentastylis.a353.fasta
24513,GAP,Asterales,Argophyllaceae,Argophyllum,Argophyllum nullumense,P.I. Forster 38711 (BRI),BRI AQ0818556,,,,349,201804,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599854.Argophyllum_nullumense.a353.fasta
24515,GAP,Malpighiales,Picrodendraceae,Austrobuxus,Austrobuxus swainii,P.I. Forster 38723 (BRI),BRI AQ0818574,,,,347,222936,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599880.Austrobuxus_swainii.a353.fasta
24517,GAP,Ranunculales,Menispermaceae,Carronia,Carronia multisepalea,P.I. Forster 38751 (BRI),BRI AQ0818615,,,,345,195621,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599849.Carronia_multisepalea.a353.fasta
24519,GAP,Ranunculales,Menispermaceae,Echinostephia,Echinostephia aculeata,P.I. Forster 38779 (BRI),BRI AQ0818599,,,,346,185382,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599864.Echinostephia_aculeata.a353.fasta
24521,GAP,Ranunculales,Menispermaceae,Sarcopetalum,Sarcopetalum harveyanum,P.I. Forster 38845 (BRI),BRI AQ0818875,,,,346,191397,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599855.Sarcopetalum_harveyanum.a353.fasta
24523,GAP,Gentianales,Apocynaceae,Gymnanthera,Gymnanthera oblonga,P.I. Forster 40083 (BRI),BRI AQ0836439,,,,348,180219,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599903.Gymnanthera_oblonga.a353.fasta
24525,GAP,Gentianales,Rubiaceae,Randia,Randia moorei,P.I. Forster 40506 (BRI),BRI AQ0836027,,,,348,203394,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599904.Randia_moorei.a353.fasta
24527,GAP,Gentianales,Apocynaceae,Parsonsia,Parsonsia induplicata,P.I. Forster 40525 (BRI),BRI AQ0836020,,,,346,196899,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599859.Parsonsia_induplicata.a353.fasta
24529,GAP,Asterales,Rousseaceae,Cuttsia,Cuttsia viburnea,P.I. Forster 40539 (BRI),BRI AQ0836010,,,,351,220032,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599901.Cuttsia_viburnea.a353.fasta
24531,GAP,Gentianales,Rubiaceae,Antirhea,Antirhea ovatifolia,P.I. Forster 41157 (BRI),BRI AQ0837140,,,,350,197496,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599858.Antirhea_ovatifolia.a353.fasta
24533,GAP,Ranunculales,Menispermaceae,Pleogyne,Pleogyne australis,P.I. Forster 41903 (BRI),BRI AQ0837810,,,,349,192084,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599896.Pleogyne_australis.a353.fasta
24535,GAP,Caryophyllales,Petiveriaceae,Monococcus,Monococcus echinophorus,P.I. Forster 41942 (BRI),BRI AQ0837898,,,,341,192678,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599898.Monococcus_echinophorus.a353.fasta
24537,GAP,Gentianales,Apocynaceae,Ichnocarpus,Ichnocarpus frutescens,P.I. Forster 43652 (BRI),BRI AQ0839980,,,,348,198843,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599856.Ichnocarpus_frutescens.a353.fasta
24539,GAP,Gentianales,Rubiaceae,Oldenlandia,Oldenlandia polyclada,P.I. Forster 43847 (BRI),BRI AQ0839975,,,,348,191316,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599850.Oldenlandia_polyclada.a353.fasta
24541,GAP,Gentianales,Rubiaceae,Triflorensia,Triflorensia australis,P.I. Forster 43852 (BRI),BRI AQ0839977,,,,343,172080,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599851.Triflorensia_australis.a353.fasta
24543,GAP,Gentianales,Apocynaceae,Hoya,Hoya australis subsp. australis,P.I. Forster 45133 (BRI),BRI AQ0941365,,,,350,199878,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599884.Hoya_australis_subsp_australis.a353.fasta
24545,GAP,Poales,Poaceae,Arthraxon,Arthraxon hispidus,P.I. Forster 45419 (BRI),BRI AQ0941648,,,,347,247866,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599873.Arthraxon_hispidus.a353.fasta
24547,GAP,Gentianales,Rubiaceae,Everistia,Everistia vacciniifolia,P.I. Forster 45761 (BRI),BRI AQ0941855,,,,348,192525,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599868.Everistia_vacciniifolia.a353.fasta
24549,GAP,Caryophyllales,Amaranthaceae,Threlkeldia,Threlkeldia diffusa,"Godfrey, N. PK 030 (PERTH)",PERTH 9064265,,,,342,166476,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599220.Threlkeldia_diffusa.a353.fasta
24551,GAP,Caryophyllales,Amaranthaceae,Dissocarpus,Dissocarpus paradoxus,"Huhn, P.; Shepherd, K.A.; Thompson, W.A. PK_PH_023 (PERTH)",PERTH 9184287,,,,336,164328,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599208.Dissocarpus_paradoxus.a353.fasta
24553,GAP,Caryophyllales,Amaranthaceae,Osteocarpum,Osteocarpum salsuginosum,"Huhn, P.; Shepherd, K.A.; Thompson, W.A. PK_PH_041 (PERTH)",PERTH 9184201,,,,338,165027,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599215.Osteocarpum_salsuginosum.a353.fasta
24555,GAP,Caryophyllales,Amaranthaceae,Enchylaena,Enchylaena tomentosa,"Huhn, P.; Shepherd, K.A.; Thompson, W.A. PK_PH_060 (PERTH)",PERTH 9184244,,,,335,164190,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599210.Enchylaena_tomentosa.a353.fasta
24557,GAP,Caryophyllales,Amaranthaceae,Roycea,Roycea pycnophylloides,"Huhn, P.; Shepherd, K.A.; Thompson, W.A. PK_PH_062 (PERTH)",PERTH 9184252,,,,335,159195,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599216.Roycea_pycnophylloides.a353.fasta
24559,GAP,Caryophyllales,Amaranthaceae,Maireana,Maireana tomentosa,"Huhn, P.; Macfarlane, T.D.; French, C. PS_PH_007 (PERTH)",PERTH 9184295,,,,338,167325,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599212.Maireana_tomentosa.a353.fasta
24561,GAP,Caryophyllales,Amaranthaceae,Didymanthus,Didymanthus roei,"Huhn, P.; Macfarlane, T.D.; French, C. PS_PH_016 (PERTH)",PERTH 9184236,,,,341,175575,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599207.Didymanthus_roei.a353.fasta
24563,GAP,Caryophyllales,Amaranthaceae,Eremophea,Eremophea aggregata,"Huhn, P.; Macfarlane, T.D.; French, C. PS_PH_033 (PERTH)",PERTH 9184228,,,,336,153495,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599211.Eremophea_aggregata.a353.fasta
24565,GAP,Caryophyllales,Amaranthaceae,Sclerolaena,Sclerolaena uniflora,"Huhn, P.; Macfarlane, T.D.; French, C. PS_PH_058 (PERTH)",PERTH 9184260,,,,340,171735,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599219.Sclerolaena_uniflora.a353.fasta
24567,GAP,Lamiales,Plantaginaceae,Dopatrium,Dopatrium junceum,"Halford, D.; Crombie, J. Q1277 (BRI)",BRI AQ0569560,,,,343,157626,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599905.Dopatrium_junceum.a353.fasta
24569,GAP,Lamiales,Oleaceae,Notelaea,Notelaea longifolia,D. Halford Q2872 (BRI),BRI AQ0650811,,,,351,219663,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599881.Notelaea_longifolia.a353.fasta
24571,GAP,Malpighiales,Picrodendraceae,Neoroepera,Neoroepera buxifolia,"Halford, D.; Batianoff, G.N. Q8797 (BRI)",BRI AQ0699597,,,,347,214665,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599900.Neoroepera_buxifolia.a353.fasta
24573,GAP,Poales,Poaceae,Stenotaphrum,Stenotaphrum micranthum,D. Halford Q9603 (AD),AD244884,,,,349,246786,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599770.Stenotaphrum_micranthum.a353.fasta
24575,GAP,Fabales,Fabaceae,Trigonella,Trigonella suavissima,R. Jensen 2179 (NSW),NSW936112,,,,342,166275,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599937.Trigonella_suavissima.a353.fasta
24577,GAP,Fabales,Fabaceae,Mirbelia,Mirbelia rubiifolia,R. Johnstone 1751 (NSW),NSW493931,,,,341,170520,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599466.Mirbelia_rubiifolia.a353.fasta
24579,GAP,Fabales,Fabaceae,Lespedeza,Lespedeza juncea,R. Johnstone 2038 (NSW),NSW744492,,,,343,203466,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599465.Lespedeza_juncea.a353.fasta
24581,GAP,Fabales,Fabaceae,Mucuna,Mucuna gigantea,R. Johnstone 3136 (NSW),NSW893775,,,,345,173748,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599467.Mucuna_gigantea.a353.fasta
24583,GAP,Fabales,Fabaceae,Sphaerolobium,Sphaerolobium vimineum,R.G. Coveny 17196 (NSW),NSW402258,,,,347,209550,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599480.Sphaerolobium_vimineum.a353.fasta
24585,GAP,Malpighiales,Picrodendraceae,Pseudanthus,Pseudanthus pimeleoides,R.G. Coveny 19447 (NSW),NSW869133,,,,346,202779,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599455.Pseudanthus_pimeleoides.a353.fasta
24587,GAP,Malpighiales,Picrodendraceae,Micrantheum,Micrantheum ericoides,R.Johnstone 3112 (NSW),NSW891940,,,,346,215658,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599495.Micrantheum_ericoides.a353.fasta
24589,GAP,Poales,Restionaceae,Dapsilanthus,Dapsilanthus elatior,R.L.Jago 6299 (NSW),NSW672159,,,,334,160788,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599559.Dapsilanthus_elatior.a353.fasta
24591,GAP,Apiales,Pittosporaceae,Auranticarpa,Auranticarpa rhombifolia,"R. Johnstone, G. Errington, R. Kooyman 3246 (NSW)",NSW906108,,,,348,203082,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599518.Auranticarpa_rhombifolia.a353.fasta
24593,GAP,Malpighiales,Phyllanthaceae,Cleistanthus,Cleistanthus cunninghamii,"R. Johnstone, G. Errington, & K. Kupsch 3574 (NSW)",NSW881441,,,,347,183951,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599511.Cleistanthus_cunninghamii.a353.fasta
24595,GAP,Malpighiales,Phyllanthaceae,Bridelia,Bridelia exaltata,R. Johnstone & G. Errington 3633 (NSW),NSW973785,,,,348,192849,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599510.Bridelia_exaltata.a353.fasta
24597,GAP,Alismatales,Hydrocharitaceae,Blyxa,Blyxa aubertii,R.W. Jobson 1847 (NSW),NSW1056481 ,,,,300,79224,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599490.Blyxa_aubertii.a353.fasta
24599,GAP,Alismatales,Hydrocharitaceae,Hydrilla,Hydrilla verticillata,R.W. Jobson 3205 (NSW),NSW1059164,,,,302,94263,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599491.Hydrilla_verticillata.a353.fasta
24601,GAP,Caryophyllales,Amaranthaceae,Salicornia,Salicornia quinqueflora,"Coppen, R.; Quinlan, K. 89 (PERTH)",PERTH 8732655,,,,341,173538,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599217.Salicornia_quinqueflora.a353.fasta
24603,GAP,Saxifragales,Haloragaceae,Trihaloragis,Trihaloragis hexandra subsp. integrifolia,RCC 22 (PERTH),PERTH 8586691,,,,344,190824,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599230.Trihaloragis_hexandra_subsp_integrifolia.a353.fasta
24607,GAP,Asterales,Menyanthaceae,Ornduffia,Ornduffia parnassiifolia,"Davis, R.; Brown, A. 12602 (PERTH)",PERTH 8863784,,,,343,174915,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599237.Ornduffia_parnassiifolia.a353.fasta
24609,GAP,Fabales,Polygalaceae,Salomonia,Salomonia ciliata,RLB 4822 (PERTH),PERTH 8102007,,,,338,157974,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599244.Salomonia_ciliata.a353.fasta
24611,GAP,Malpighiales,Calophyllaceae,Mesua,Mesua larnachiana,"Hardy, G.; Hay, A. s.n.  (QRS)",QRS 111785,,,,350,201645,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599813.Mesua_larnachiana.a353.fasta
24613,GAP,Alismatales,Potamogetonaceae,Stuckenia,Stuckenia pectinata,S. Clarke s.n.  (AD),AD273818,,,,308,113547,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599787.Stuckenia_pectinata.a353.fasta
24615,GAP,Ericales,Ericaceae,Leptecophylla,Leptecophylla juniperina subsp. oxycedrus,"Jarman, J. s.n.  (HO)",HO599003,,,,348,205122,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599922.Leptecophylla_juniperina_subsp_oxycedrus.a353.fasta
24617,GAP,Caryophyllales,Polygonaceae,Persicaria,Persicaria decipiens,"Head, J. s.n.  (PERTH)",PERTH 8807639,,,,334,142047,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599246.Persicaria_decipiens.a353.fasta
24619,GAP,Apiales,Araliaceae,Cephalaralia,Cephalaralia cephalobotrys,shapcottCeCe4-1 (BRI),BRI AQ0951171,,,,350,218859,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599861.Cephalaralia_cephalobotrys.a353.fasta
24621,GAP,Gentianales,Rubiaceae,Hodgkinsonia,Hodgkinsonia ovatiflora,shapcottHoOv4-1 (BRI),BRI AQ0951320,,,,347,196521,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599862.Hodgkinsonia_ovatiflora.a353.fasta
24623,GAP,Ericales,Sapotaceae,Niemeyera,Niemeyera prunifera,shapcottNiPr4-1 (BRI),BRI AQ0951321,,,,349,216258,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599866.Niemeyera_prunifera.a353.fasta
24625,GAP,Gentianales,Apocynaceae,Ochrosia,Ochrosia elliptica,ShapcottOcEl2-1 (BRI),BRI AQ0906837,,,,350,216975,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599867.Ochrosia_elliptica.a353.fasta
24627,GAP,Malpighiales,Passifloraceae,Adenia,Adenia heterophylla,S.L. Thompson 14718 (BRI),BRI AQ0922485,,,,351,203649,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599899.Adenia_heterophylla.a353.fasta
24631,GAP,Lamiales,Lamiaceae,Orthosiphon,Orthosiphon aristatus,T.C.Wilson 611 (NSW),NSW995537,,,,349,212679,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599504.Orthosiphon_aristatus.a353.fasta
24633,GAP,Lamiales,Lamiaceae,Hemiandra,Hemiandra pungens,T.C.Wilson 381 (NSW),NSW903026,,,,351,224688,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599498.Hemiandra_pungens.a353.fasta
24635,GAP,Lamiales,Lamiaceae,Chloanthes,Chloanthes stoechadis,T.C.Wilson 763 (NSW),NSW996644,,,,348,230832,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599494.Chloanthes_stoechadis.a353.fasta
24637,GAP,Lamiales,Lamiaceae,Gmelina,Gmelina leichhardtii,T.C.Wilson 901 (NSW),NSW1099905,,,,347,232596,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599497.Gmelina_leichhardtii.a353.fasta
24639,GAP,Caryophyllales,Amaranthaceae,Deeringia,Deeringia amaranthoides,"Russell-Smith, J. TH01 (PERTH)",PERTH 6509169,,,,344,187317,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599198.Deeringia_amaranthoides.a353.fasta
24641,GAP,Caryophyllales,Amaranthaceae,Surreya,Surreya diandra,"Long, V. TT 010 (PERTH)",PERTH 9064443,,,,329,135975,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599203.Surreya_diandra.a353.fasta
24643,GAP,Caryophyllales,Amaranthaceae,Salsola,Salsola australis,"Williams, C. TT044 (PERTH)",PERTH 9064664,,,,341,167448,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599218.Salsola_australis.a353.fasta
24645,GAP,Apiales,Pittosporaceae,Marianthus,Marianthus erubescens,WA Herbarium WAH51a (NSW),NSW936065,,,,349,212811,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599520.Marianthus_erubescens.a353.fasta
24647,GAP,Ranunculales,Menispermaceae,Pachygone,Pachygone ovata,W.T. Cooper WWC2016 (BRI),BRI AQ0860196,,,,346,191598,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7599897.Pachygone_ovata.a353.fasta
24651,PAFTOL,Brassicales,Capparaceae,Morisonia,Morisonia atamisquea,"Luber, J.  343 (RB)",,,,Silica dried,349,201117,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622161.Morisonia_atamisquea.a353.fasta
24653,PAFTOL,Brassicales,Salvadoraceae,Azima,Azima tetracantha,"R. Seydel, 3180 (RB)",RB00370755,,,Herbarium,314,84789,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622162.Azima_tetracantha.a353.fasta
24655,PAFTOL,Brassicales,Capparaceae,Morisonia,Morisonia nemorosa,R. Romero-Castañeda 9332 (NY),NY03946965,,,Herbarium,352,228201,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622163.Morisonia_nemorosa.a353.fasta
24659,PAFTOL,Brassicales,Capparaceae,Boscia,Boscia albitrunca,A. Kitchin 63 (NY),NY03946983,,,Herbarium,349,214593,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622164.Boscia_albitrunca.a353.fasta
24661,PAFTOL,Brassicales,Capparaceae,Cadaba,Cadaba farinosa,G. Troupin 8119 (NY),NY03946976,,,Herbarium,349,214623,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622165.Cadaba_farinosa.a353.fasta
24665,PAFTOL,Brassicales,Capparaceae,Morisonia,Morisonia crotonoides,"Cornejo, X. 7586 (GUAY)",,,,Silica dried,350,189474,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622166.Morisonia_crotonoides.a353.fasta
24667,PAFTOL,Brassicales,Capparaceae,Morisonia,Morisonia frondosa,"Cornejo, X. 9309 (GUAY)",,,,Silica dried,346,207249,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622167.Morisonia_frondosa.a353.fasta
24669,PAFTOL,Brassicales,Capparaceae,Capparis,Capparis quiniflora,H.C. Mckee 42824 (SP),SP476940,,,Herbarium,345,212076,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622168.Capparis_quiniflora.a353.fasta
24671,PAFTOL,Brassicales,Caricaceae,Carica,Carica papaya,K.F. Silva 334 (RB),RB01423498,,,Herbarium,343,159897,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622169.Carica_papaya.a353.fasta
24673,PAFTOL,Brassicales,Capparaceae,Crateva,Crateva religiosa,R.G. Troth 683 (NY),NY03946966,,,Herbarium,345,181839,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622170.Crateva_religiosa.a353.fasta
24675,PAFTOL,Brassicales,Capparaceae,Crateva,Crateva tapia,"Luber, J.  716 (RB)",,,,Silica dried,351,214299,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622171.Crateva_tapia.a353.fasta
24677,PAFTOL,Brassicales,Caricaceae,Jacaratia,Jacaratia heptaphylla,M.G. Bovini 2180 (RB),RB00334316,,,Herbarium,338,145050,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622172.Jacaratia_heptaphylla.a353.fasta
24679,PAFTOL,Brassicales,Capparaceae,Maerua,Maerua glauca,Robert J. Rodin 4487 (US),US1991472,,,Herbarium,345,173919,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622173.Maerua_glauca.a353.fasta
24683,PAFTOL,Brassicales,Moringaceae,Moringa,Moringa oleifera,J.A.A. dos Santos s.n.  (RB),RB00591000,,,Herbarium,341,136245,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7622174.Moringa_oleifera.a353.fasta
